2026-04-02 09:55:33 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 09:56:03 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 09:56:45 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 09:57:34 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 09:57:54 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 10:01:16 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 10:02:40 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 10:20:29 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 10:22:38 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 10:23:43 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 20:10:04 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 20:12:35 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 20:12:36 | INFO     | src.features.external_intelligence:__init__:302 - Threat Intelligence Hub initialized
2026-04-02 20:14:01 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 20:14:02 | INFO     | src.features.external_intelligence:__init__:302 - Threat Intelligence Hub initialized
2026-04-02 20:32:56 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 20:33:46 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 20:33:48 | INFO     | src.features.external_intelligence:__init__:302 - Threat Intelligence Hub initialized
2026-04-02 20:33:48 | INFO     | src.features.external_intelligence:__init__:302 - Threat Intelligence Hub initialized
2026-04-02 20:47:39 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 20:47:40 | INFO     | src.features.external_intelligence:__init__:302 - Threat Intelligence Hub initialized
2026-04-02 20:47:40 | INFO     | src.features.external_intelligence:__init__:302 - Threat Intelligence Hub initialized
2026-04-02 20:49:57 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 20:49:58 | INFO     | src.features.external_intelligence:__init__:302 - Threat Intelligence Hub initialized
2026-04-02 20:49:58 | INFO     | src.features.external_intelligence:__init__:302 - Threat Intelligence Hub initialized
2026-04-02 20:50:18 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 20:59:47 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 23:05:48 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 23:06:19 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 23:10:42 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 23:11:55 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 23:14:05 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-02 23:15:50 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-03 00:10:21 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-03 00:10:22 | INFO     | src.features.performance_metrics:__init__:56 - Performance metrics framework initialized
2026-04-03 00:10:22 | INFO     | src.features.performance_metrics:__init__:56 - Performance metrics framework initialized
2026-04-03 00:13:36 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-03 00:13:37 | INFO     | src.features.performance_metrics:__init__:56 - Performance metrics framework initialized
2026-04-03 00:13:37 | INFO     | src.features.performance_metrics:__init__:56 - Performance metrics framework initialized
2026-04-03 00:14:00 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-03 00:35:45 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-23 14:50:57 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-23 14:50:57 | INFO     | src.models.scratch_transformer:create_mini_dataset_for_quick_training:656 - Mini dataset: 74 samples (37 legit, 37 phishing)
2026-04-23 14:50:57 | INFO     | src.models.scratch_transformer:build_vocab:85 - Vocabulary built: 155 tokens (min_freq=2, max_vocab=30000)
2026-04-23 14:50:57 | INFO     | src.models.scratch_transformer:__init__:268 - ScratchTransformerClassifier initialised (vocab=155, embed=128, layers=2, heads=4) — 425,026 parameters — ALL WEIGHTS RANDOM
2026-04-23 14:50:59 | INFO     | src.models.scratch_transformer:train_quick:499 - Training from scratch — 59 samples, 5 epochs, device=cpu
2026-04-23 14:51:00 | INFO     | src.models.scratch_transformer:train_quick:531 - Epoch 1/5  loss=1.0508  val_acc=0.4667  val_f1=0.6364
2026-04-23 14:51:01 | INFO     | src.models.scratch_transformer:train_quick:531 - Epoch 2/5  loss=0.7140  val_acc=0.8000  val_f1=0.7273
2026-04-23 14:51:01 | INFO     | src.models.scratch_transformer:train_quick:531 - Epoch 3/5  loss=0.5618  val_acc=0.7333  val_f1=0.7778
2026-04-23 14:51:02 | INFO     | src.models.scratch_transformer:train_quick:531 - Epoch 4/5  loss=0.5720  val_acc=0.6667  val_f1=0.7368
2026-04-23 14:51:03 | INFO     | src.models.scratch_transformer:train_quick:531 - Epoch 5/5  loss=0.4677  val_acc=0.6667  val_f1=0.7368
2026-04-23 14:51:03 | SUCCESS  | src.models.scratch_transformer:train_quick:538 - Training complete.
2026-04-23 14:51:03 | INFO     | src.models.scratch_transformer:save:137 - Tokenizer saved → models_saved\tinybert_enron_spam\tokenizer.json
2026-04-23 14:51:03 | INFO     | src.models.scratch_transformer:save:580 - Model saved → models_saved\tinybert_enron_spam
2026-04-23 14:51:04 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-23 14:51:05 | INFO     | src.api.main:startup_event:101 - Starting Email Security Gateway API...
2026-04-23 14:51:05 | INFO     | src.api.main:startup_event:106 - Model loaded successfully
2026-04-23 14:51:05 | WARNING  | src.features.external_intelligence:__init__:29 - VirusTotal API key not configured - will use mock data
2026-04-23 14:51:05 | WARNING  | src.features.external_intelligence:__init__:140 - Google Safe Browsing API key not configured
2026-04-23 14:51:05 | INFO     | src.features.external_intelligence:__init__:302 - Threat Intelligence Hub initialized
2026-04-23 14:51:05 | INFO     | src.api.main:startup_event:121 - Processor started
2026-04-23 14:51:05 | INFO     | src.gateway.queue_manager:start:129 - Started 2 async workers
2026-04-23 14:51:05 | INFO     | src.gateway.queue_manager:_worker:141 - Worker 0 started
2026-04-23 14:51:05 | INFO     | src.gateway.queue_manager:_worker:141 - Worker 1 started
2026-04-23 14:51:17 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-04-23 14:51:45 | INFO     | src.api.main:shutdown_event:130 - Shutting down API...
2026-04-23 14:51:45 | INFO     | src.gateway.queue_manager:stop:137 - All workers stopped
2026-05-02 15:23:43 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-05-02 15:23:44 | INFO     | src.api.main:startup_event:122 - Starting Email Security Gateway API...
2026-05-02 15:23:44 | INFO     | src.models.scratch_transformer:load:123 - Tokenizer loaded ← models_saved\tinybert_enron_spam\tokenizer.json (155 tokens)
2026-05-02 15:23:44 | INFO     | src.models.scratch_transformer:__init__:216 - ScratchTransformerClassifier initialised (vocab=155, embed=128, layers=2, heads=4) — 425,026 parameters — ALL WEIGHTS RANDOM
2026-05-02 15:23:44 | INFO     | src.models.scratch_transformer:load:505 - Model loaded ← models_saved\tinybert_enron_spam
2026-05-02 15:23:44 | INFO     | src.api.main:startup_event:128 - Model loaded from models_saved\tinybert_enron_spam
2026-05-02 15:23:44 | WARNING  | src.features.external_intelligence:__init__:29 - VirusTotal API key not configured - will use mock data
2026-05-02 15:23:44 | WARNING  | src.features.external_intelligence:__init__:140 - Google Safe Browsing API key not configured
2026-05-02 15:23:44 | INFO     | src.features.external_intelligence:__init__:302 - Threat Intelligence Hub initialized
2026-05-02 15:23:44 | INFO     | src.api.main:startup_event:145 - Async processor started
2026-05-02 15:23:44 | INFO     | src.gateway.queue_manager:start:129 - Started 2 async workers
2026-05-02 15:23:44 | INFO     | src.gateway.queue_manager:_worker:141 - Worker 0 started
2026-05-02 15:23:44 | INFO     | src.gateway.queue_manager:_worker:141 - Worker 1 started
2026-05-02 15:23:52 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-05-02 15:26:49 | INFO     | src.api.main:shutdown_event:150 - Shutting down...
2026-05-02 15:26:49 | INFO     | src.gateway.queue_manager:stop:137 - All workers stopped
2026-05-02 21:27:35 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-05-02 21:27:38 | INFO     | src.models.scratch_transformer:build_vocab:77 - Vocabulary built: 30,000 tokens (min_freq=2, max_vocab=30000)
2026-05-02 21:27:38 | INFO     | src.models.scratch_transformer:__init__:216 - ScratchTransformerClassifier initialised (vocab=30,000, embed=256, layers=4, heads=8) — 9,822,082 parameters — ALL WEIGHTS RANDOM
2026-05-02 21:27:42 | INFO     | src.models.scratch_transformer:train_quick:411 - Training from scratch — 28,599 samples, 5 epochs, device=cpu
2026-05-02 21:57:33 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-05-02 21:57:33 | WARNING  | __main__:_pick_device:158 - No CUDA GPU detected — falling back to CPU
2026-05-02 21:57:33 | INFO     | __main__:_load_data:94 - Loading data from C:\Users\aaron\PycharmProjects\CS321_AI\data\processed\training_data.csv
2026-05-02 21:57:34 | INFO     | __main__:_load_data:97 -   33,646 rows loaded
2026-05-02 21:57:34 | INFO     | __main__:main:424 - Sampled 6,729 rows (fraction=0.2)
2026-05-02 21:57:34 | INFO     | __main__:train:189 - Split: 5,719 train / 1,010 val
2026-05-02 21:57:34 | INFO     | __main__:train:192 - Building vocabulary …
2026-05-02 21:57:34 | INFO     | src.models.scratch_transformer:build_vocab:77 - Vocabulary built: 30,000 tokens (min_freq=2, max_vocab=30000)
2026-05-02 21:57:34 | INFO     | src.models.scratch_transformer:__init__:216 - ScratchTransformerClassifier initialised (vocab=30,000, embed=256, layers=4, heads=8) — 9,822,082 parameters — ALL WEIGHTS RANDOM
2026-05-02 21:57:34 | INFO     | __main__:train:203 - Model: 9,822,082 parameters on cpu
2026-05-02 22:02:43 | INFO     | src.models.scratch_transformer:save:113 - Tokenizer saved → C:\Users\aaron\PycharmProjects\CS321_AI\models_saved\email_security_model\tokenizer.json
2026-05-02 22:02:43 | INFO     | __main__:_save:356 - Checkpoint saved → C:\Users\aaron\PycharmProjects\CS321_AI\models_saved\email_security_model
2026-05-02 22:02:43 | INFO     | __main__:train:236 - Time limit reached — stopping training loop
2026-05-02 22:02:44 | INFO     | src.utils.logger:setup_logging:45 - Logging configured successfully
2026-05-02 22:02:46 | INFO     | src.api.main:startup_event:122 - Starting Email Security Gateway API …
2026-05-02 22:02:46 | INFO     | src.models.scratch_transformer:load:123 - Tokenizer loaded ← models_saved\email_security_model\tokenizer.json (30,000 tokens)
2026-05-02 22:02:46 | INFO     | src.models.scratch_transformer:__init__:216 - ScratchTransformerClassifier initialised (vocab=30,000, embed=256, layers=4, heads=8) — 9,822,082 parameters — ALL WEIGHTS RANDOM
2026-05-02 22:02:46 | INFO     | src.models.scratch_transformer:load:505 - Model loaded ← models_saved\email_security_model
2026-05-02 22:02:46 | INFO     | src.api.main:startup_event:129 - Model loaded from models_saved\email_security_model
2026-05-02 22:02:46 | WARNING  | src.features.external_intelligence:__init__:29 - VirusTotal API key not configured - will use mock data
2026-05-02 22:02:46 | WARNING  | src.features.external_intelligence:__init__:140 - Google Safe Browsing API key not configured
2026-05-02 22:02:46 | INFO     | src.features.external_intelligence:__init__:302 - Threat Intelligence Hub initialized
2026-05-02 22:02:46 | WARNING  | src.alerting.email:__init__:69 - Email alerts disabled — set GMAIL_ADDRESS and GMAIL_APP_PASSWORD in .env to enable
2026-05-02 22:02:46 | INFO     | src.alerting.email:get_email_sender:247 - Falling back to MockEmailAlertSender (no credentials)
2026-05-02 22:02:46 | INFO     | src.alerting.email:__init__:226 - MockEmailAlertSender active (no real email will be sent)
2026-05-02 22:02:46 | INFO     | src.api.main:startup_event:150 - Async processor started
